Date,Open,High,Low,Close,Adj Close,Volume
2008-04-08,79.500000,80.260002,79.480003,79.879997,58.884201,3469400
2008-04-09,79.989998,80.120003,78.800003,79.589996,58.670414,2967100
2008-04-10,79.690002,80.910004,79.449997,80.349998,59.230640,3747300
2008-04-11,78.800003,79.080002,78.129997,78.470001,57.844795,5613200
2008-04-14,78.290001,79.040001,77.709999,78.260002,57.690006,4447800
2008-04-15,78.610001,78.940002,78.269997,78.839996,58.117542,2672600
2008-04-16,79.349998,81.190002,79.120003,80.690002,59.481270,5284800
2008-04-17,80.570000,81.059998,79.279999,80.650002,59.451790,3207100
2008-04-18,81.839996,83.220001,81.169998,82.900002,61.110416,4716600
2008-04-21,83.000000,83.040001,81.900002,82.339996,60.697582,2907900
2008-04-22,82.150002,82.199997,80.529999,81.180000,59.842495,2724400
2008-04-23,81.519997,81.680000,80.430000,80.629997,59.437054,3623900
2008-04-24,81.190002,81.190002,77.550003,79.129997,58.331318,6323400
2008-04-25,78.849998,78.870003,76.459999,77.820000,57.365627,5551200
2008-04-28,77.599998,77.980003,76.879997,77.129997,56.857002,5155000
2008-04-29,77.190002,77.730003,76.779999,76.860001,56.657986,3612100
2008-04-30,77.000000,78.239998,76.849998,76.900002,56.687450,4690900
2008-05-01,76.940002,78.050003,76.580002,77.839996,57.380390,3783700
2008-05-02,78.440002,79.449997,78.220001,78.550003,57.903767,3756600
2008-05-05,78.620003,78.779999,77.349998,77.550003,57.166603,3845900
2008-05-06,77.440002,77.870003,76.750000,77.760002,57.321396,2891400
2008-05-07,77.949997,78.129997,76.489998,76.680000,56.525291,4089200
2008-05-08,77.120003,77.360001,76.470001,76.949997,56.724319,3796000
2008-05-09,75.989998,76.669998,75.820000,76.320000,56.259907,3871600
2008-05-12,76.669998,77.669998,75.949997,77.669998,57.255062,3552100
2008-05-13,77.720001,78.339996,76.910004,77.180000,56.893867,3407400
2008-05-14,77.680000,78.629997,77.180000,77.730003,57.299297,2922700
2008-05-15,77.699997,78.120003,77.180000,77.860001,57.395123,3473900
2008-05-16,77.989998,78.820000,77.459999,78.660004,57.984852,4147600
2008-05-19,78.660004,79.889999,78.480003,79.050003,58.272335,3141900
2008-05-20,79.040001,79.059998,77.080002,77.529999,57.151863,5215400
2008-05-21,77.510002,77.529999,75.830002,76.120003,56.476685,4429800
2008-05-22,76.370003,76.809998,75.870003,76.639999,56.862499,3843200
2008-05-23,76.239998,76.260002,75.500000,75.809998,56.246708,2879100
2008-05-27,75.730003,76.739998,75.559998,76.169998,56.513798,2789000
2008-05-28,76.339996,77.010002,76.309998,76.900002,57.055416,3681600
2008-05-29,76.599998,78.199997,76.599998,77.760002,57.693470,3433100
2008-05-30,76.910004,77.849998,76.910004,77.559998,57.545090,3486700
2008-06-02,77.410004,77.489998,75.800003,76.250000,56.573174,3942600
2008-06-03,76.500000,76.660004,75.500000,76.230003,56.558308,4848000
2008-06-04,76.169998,77.410004,75.800003,76.360001,56.654755,4667800
2008-06-05,76.589996,77.610001,76.360001,77.500000,57.500568,3805800
2008-06-06,76.730003,77.019997,74.849998,74.860001,55.541862,5984400
2008-06-09,75.320000,76.070000,74.750000,75.820000,56.254128,4402400
2008-06-10,75.129997,76.290001,75.129997,76.000000,56.387665,2995500
2008-06-11,76.000000,76.000000,75.050003,75.269997,55.846043,4905500
2008-06-12,75.500000,76.419998,75.250000,75.550003,56.053791,3791600
2008-06-13,76.190002,76.529999,75.379997,76.120003,56.476685,3915100
2008-06-16,75.760002,76.120003,75.089996,75.199997,55.794121,4156500
2008-06-17,75.440002,75.699997,74.849998,74.970001,55.623470,3561700
2008-06-18,74.639999,75.230003,74.180000,74.300003,55.126347,3561400
2008-06-19,74.209999,74.449997,73.750000,74.120003,54.992813,3544100
2008-06-20,74.000000,74.000000,72.620003,73.019997,54.176670,7367800
2008-06-23,73.349998,73.440002,72.800003,72.959999,54.132149,3004400
2008-06-24,72.839996,73.459999,72.400002,72.430000,53.738934,4535200
2008-06-25,72.400002,73.239998,72.300003,72.570000,53.842808,4846300
2008-06-26,72.290001,72.300003,70.239998,70.260002,52.128902,7371800
2008-06-27,70.480003,70.480003,68.889999,69.510002,51.572453,7481700
2008-06-30,69.480003,69.690002,68.610001,69.589996,51.631809,5333800
2008-07-01,68.660004,70.050003,67.570000,69.779999,51.772778,6353100
2008-07-02,70.180000,70.180000,68.480003,68.480003,50.808247,4661200
2008-07-03,68.769997,69.959999,68.680000,69.459999,51.535347,3083300
2008-07-07,69.889999,70.879997,69.279999,69.849998,51.824707,4913300
2008-07-08,69.919998,71.169998,69.519997,71.029999,52.700211,5163700
2008-07-09,70.099998,71.209999,68.559998,68.639999,50.926949,6226600
2008-07-10,68.790001,69.750000,68.300003,68.919998,51.134705,5286200
2008-07-11,68.269997,69.379997,67.760002,68.720001,50.986328,6262400
2008-07-14,69.410004,70.000000,68.650002,69.019997,51.208904,5117900
2008-07-15,68.610001,68.669998,67.260002,67.690002,50.222115,8230000
2008-07-16,67.900002,68.669998,67.279999,68.639999,50.926949,4636500
2008-07-17,69.220001,69.580002,67.540001,69.449997,51.527935,5856300
2008-07-18,69.480003,69.529999,68.300003,68.940002,51.149551,4473900
2008-07-21,69.360001,69.699997,67.919998,68.730003,50.993740,3354600
2008-07-22,68.120003,70.449997,68.099998,70.300003,52.158592,5804800
2008-07-23,70.470001,71.059998,70.059998,70.800003,52.529560,4189600
2008-07-24,72.400002,72.769997,70.910004,71.050003,52.715034,6515000
2008-07-25,71.529999,71.900002,70.230003,70.949997,52.640854,4947500
2008-07-28,70.870003,70.989998,69.389999,69.629997,51.661488,4832600
2008-07-29,69.769997,70.570000,69.550003,70.489998,52.299561,3599600
2008-07-30,70.750000,71.440002,70.050003,71.300003,52.900543,3860200
2008-07-31,70.839996,71.250000,70.290001,70.389999,52.225353,4254200
2008-08-01,70.529999,71.059998,69.839996,70.150002,52.047295,3026400
2008-08-04,70.029999,70.440002,69.349998,69.750000,51.750515,2279700
2008-08-05,70.230003,72.029999,70.000000,71.879997,53.330849,4878600
2008-08-06,71.750000,72.080002,70.839996,71.809998,53.278923,3929000
2008-08-07,71.330002,72.040001,70.650002,71.180000,52.811512,4324200
2008-08-08,71.139999,73.910004,71.139999,73.480003,54.517975,5424900
2008-08-11,73.190002,74.680000,73.180000,74.379997,55.185715,5461500
2008-08-12,74.540001,74.540001,73.379997,73.599998,54.606995,4087600
2008-08-13,73.489998,73.940002,72.199997,72.959999,54.132149,3847600
2008-08-14,72.550003,73.870003,72.209999,73.040001,54.191513,2992100
2008-08-15,73.089996,74.099998,73.089996,73.489998,54.525394,4407800
2008-08-18,73.589996,73.900002,72.040001,72.449997,53.753757,4294100
2008-08-19,72.150002,72.309998,70.849998,71.309998,52.907944,3688200
2008-08-20,71.239998,71.430000,70.290001,70.690002,52.818287,2930700
2008-08-21,70.260002,71.290001,69.750000,70.910004,52.982670,2978000
2008-08-22,70.910004,72.709999,70.540001,72.279999,54.006313,3062400
2008-08-25,71.470001,71.940002,70.279999,70.730003,52.848179,3733200
2008-08-26,70.470001,71.300003,70.239998,70.720001,52.840721,2761100
2008-08-27,70.690002,71.220001,70.129997,70.720001,52.840721,3481300
2008-08-28,71.010002,72.660004,70.910004,72.500000,54.170677,3889600
2008-08-29,72.139999,72.550003,71.510002,71.599998,53.498226,3440100
2008-09-02,72.379997,73.629997,70.800003,71.120003,53.139587,4766800
2008-09-03,70.309998,71.300003,69.790001,70.830002,52.922890,5710400
2008-09-04,70.230003,70.440002,69.449997,69.739998,52.108459,6032200
2008-09-05,69.489998,69.750000,68.510002,69.190002,51.697514,5452400
2008-09-08,70.129997,71.989998,70.129997,71.180000,53.184422,6063200
2008-09-09,70.500000,71.000000,69.309998,69.449997,51.891781,6627900
2008-09-10,69.970001,70.120003,68.489998,68.680000,51.316448,5740900
2008-09-11,68.239998,70.070000,68.180000,69.940002,52.257900,5187100
2008-09-12,69.849998,70.480003,69.250000,70.150002,52.414810,5702000
2008-09-15,68.019997,70.250000,68.010002,68.879997,51.465893,6903900
2008-09-16,68.470001,70.320000,68.320000,69.730003,52.100998,8718800
2008-09-17,68.330002,69.930000,67.849998,68.849998,51.443478,8901700
2008-09-18,69.510002,71.239998,68.029999,70.500000,52.676311,10863000
2008-09-19,74.239998,74.709999,71.010002,72.680000,54.305176,10138600
2008-09-22,72.779999,73.989998,70.349998,70.699997,52.825764,5715400
2008-09-23,70.769997,71.029999,69.000000,69.000000,51.555546,5786300
2008-09-24,69.410004,70.250000,67.889999,68.570000,51.234261,5756400
2008-09-25,68.820000,70.029999,68.820000,69.730003,52.100998,5291300
2008-09-26,68.800003,69.690002,68.250000,69.449997,51.891781,4302300
2008-09-29,68.930000,68.930000,65.510002,66.320000,49.553101,8246900
2008-09-30,67.279999,68.599998,67.120003,68.309998,51.039982,7093900
2008-10-01,67.669998,68.309998,66.860001,67.389999,50.352581,4615700
2008-10-02,66.910004,67.750000,65.510002,65.599998,49.015129,7880100
2008-10-03,66.089996,67.250000,64.510002,64.599998,48.267941,6588000
2008-10-06,63.099998,64.379997,60.930000,63.000000,47.072460,10949000
2008-10-07,63.750000,64.500000,59.869999,59.970001,44.808502,8798100
2008-10-08,59.459999,61.939999,57.240002,57.369999,42.865822,13349200
2008-10-09,57.500000,58.570000,53.380001,53.500000,39.974239,11647700
2008-10-10,51.830002,56.439999,50.009998,54.259998,40.542095,16317000
2008-10-13,58.750000,59.709999,56.009998,59.619999,44.546978,10511700
2008-10-14,61.959999,63.599998,58.389999,59.369999,44.360188,10622700
2008-10-15,58.049999,59.380001,54.619999,54.680000,40.855904,9646200
2008-10-16,54.759998,57.790001,52.340000,57.270000,42.791107,10485700
2008-10-17,56.160000,59.000000,55.259998,56.490002,42.208317,7288100
2008-10-20,57.669998,57.669998,55.000000,57.509998,42.970436,6668500
2008-10-21,60.150002,61.910000,59.070000,60.040001,44.860809,10744000
2008-10-22,59.250000,60.900002,57.080002,58.189999,43.478516,11002300
2008-10-23,58.529999,62.099998,57.740002,61.540001,45.981583,15117300
2008-10-24,58.360001,61.500000,57.520000,59.610001,44.539516,10095000
2008-10-27,58.599998,62.759998,58.500000,60.369999,45.107365,9268500
2008-10-28,61.090000,64.559998,58.340000,64.309998,48.051258,9364400
2008-10-29,64.279999,64.980003,61.869999,62.500000,46.698864,11277700
2008-10-30,64.489998,64.559998,61.299999,62.549999,46.736229,7141000
2008-10-31,62.480000,64.559998,61.750000,64.300003,48.043793,7259400
2008-11-03,63.560001,64.650002,63.470001,64.110001,47.901840,3677600
2008-11-04,65.449997,66.230003,64.169998,65.610001,49.022614,5896200
2008-11-05,64.639999,67.470001,64.389999,64.519997,48.208183,8213300
2008-11-06,64.040001,65.470001,62.070000,62.360001,46.594257,7842900
2008-11-07,62.919998,64.830002,62.340000,64.830002,48.439808,6134000
2008-11-10,65.980003,66.559998,64.080002,64.949997,48.529472,5755500
2008-11-11,63.869999,64.940002,61.400002,62.380001,46.609219,6573400
2008-11-12,61.180000,61.930000,59.240002,59.439999,44.412491,8203700
2008-11-13,59.230000,64.870003,57.910000,64.430000,48.140938,11086500
2008-11-14,63.220001,65.949997,62.599998,63.060001,47.117290,6996600
2008-11-17,62.330002,62.930000,60.029999,60.799999,45.428665,6571200
2008-11-18,60.230000,62.419998,59.500000,62.169998,46.452297,9223700
2008-11-19,61.830002,62.360001,58.599998,58.770000,44.267902,8329600
2008-11-20,58.250000,61.060001,56.250000,56.790001,42.776489,11517100
2008-11-21,57.779999,61.610001,56.639999,61.299999,46.173611,14803200
2008-11-24,62.000000,64.239998,61.000000,63.259998,47.649944,10617300
2008-11-25,64.339996,64.500000,61.830002,63.639999,47.936188,8689800
2008-11-26,62.450001,66.000000,62.400002,65.910004,49.646053,6396000
2008-11-28,65.180000,67.000000,64.199997,66.930000,50.414330,3205500
2008-12-01,64.949997,66.250000,62.099998,62.349998,46.964500,9715700
2008-12-02,60.700001,62.139999,58.820000,60.860001,45.842175,11934400
2008-12-03,59.660000,61.700001,59.160000,60.709999,45.729198,8972800
2008-12-04,60.130001,60.450001,58.099998,59.139999,44.546600,9290700
2008-12-05,58.209999,60.439999,57.840000,59.849998,45.081409,10272200
2008-12-08,59.009998,60.680000,55.430000,57.380001,43.220898,14082600
2008-12-09,55.459999,56.740002,55.000000,56.150002,42.294415,8788600
2008-12-10,56.910000,58.290001,56.470001,57.520000,43.326347,5391200
2008-12-11,56.770000,57.240002,54.650002,55.139999,41.533630,7404600
2008-12-12,54.270000,56.570000,53.590000,56.040001,42.211563,4723400
2008-12-15,56.599998,56.720001,54.919998,55.630001,41.902733,5557100
2008-12-16,55.570000,58.599998,55.310001,58.320000,43.928959,9334200
2008-12-17,57.500000,59.500000,57.500000,58.580002,44.124786,5847400
2008-12-18,58.900002,59.259998,56.279999,56.709999,42.716228,5574500
2008-12-19,58.000000,58.040001,56.230000,56.619999,42.648434,7536900
2008-12-22,56.529999,57.060001,55.270000,56.369999,42.460125,4210100
2008-12-23,56.709999,57.500000,55.310001,55.439999,41.759605,3286400
2008-12-24,55.610001,55.980000,55.360001,55.500000,41.804810,1336400
2008-12-26,55.549999,56.110001,55.509998,55.740002,41.985588,1634300
2008-12-29,55.549999,56.000000,54.259998,55.369999,41.706898,3037000
2008-12-30,55.560001,57.270000,55.220001,57.169998,43.062706,3775000
2008-12-31,57.230000,57.919998,56.680000,57.540001,43.341404,4005800
2009-01-02,57.549999,59.389999,57.520000,59.189999,44.584267,5313900
2009-01-05,58.790001,59.090000,58.110001,58.500000,44.064522,3768800
2009-01-06,58.740002,59.810001,58.610001,59.189999,44.584267,4966200
2009-01-07,58.610001,58.959999,57.580002,58.070000,43.740635,4598100
2009-01-08,57.680000,58.709999,57.450001,58.580002,44.124786,3944900
2009-01-09,58.799999,59.009998,57.570000,57.740002,43.492062,3661000
2009-01-12,57.639999,57.900002,56.689999,57.080002,42.994930,4182500
2009-01-13,56.849998,57.299999,55.709999,56.250000,42.369724,4430100
2009-01-14,55.310001,56.000000,54.500000,55.040001,41.458324,4520800
2009-01-15,55.080002,55.759998,54.290001,55.169998,41.556240,4777400
2009-01-16,55.590000,56.630001,54.889999,56.419998,42.497784,5621900
2009-01-20,56.419998,56.599998,53.849998,53.919998,40.614693,5683600
2009-01-21,54.610001,54.799999,52.750000,54.240002,40.855717,5892800
2009-01-22,53.650002,54.570000,52.830002,54.060001,40.720142,4788900
2009-01-23,53.009998,53.669998,52.310001,52.900002,39.846375,5684800
2009-01-26,53.540001,54.549999,52.950001,53.560001,40.343536,5185200
2009-01-27,53.750000,54.509998,53.230000,53.990002,40.667431,4722700
2009-01-28,54.450001,55.849998,53.799999,55.419998,41.744537,6105400
2009-01-29,55.630001,57.709999,55.029999,56.549999,42.595703,8154300
2009-01-30,56.590000,56.810001,53.290001,53.790001,40.516773,7620300
2009-02-02,52.790001,53.020000,50.160000,50.619999,38.129002,9052900
2009-02-03,51.250000,51.820000,50.299999,51.639999,38.897297,7715700
2009-02-04,51.910000,52.450001,50.610001,50.840000,38.294712,4722400
2009-02-05,50.549999,51.830002,50.009998,51.549999,38.829521,5291000
2009-02-06,51.630001,52.919998,51.400002,52.389999,39.462231,5305900
2009-02-09,52.459999,54.660000,52.299999,54.110001,40.757801,7146900
2009-02-10,53.860001,54.110001,50.779999,51.080002,38.475487,6909600
2009-02-11,51.759998,52.189999,50.759998,51.290001,38.633656,5847600
2009-02-12,50.450001,50.560001,48.639999,49.970001,37.639400,8495400
2009-02-13,50.599998,50.599998,49.250000,49.419998,37.225117,4810600
2009-02-17,48.930000,48.930000,47.200001,47.419998,35.718636,8653800
2009-02-18,47.259998,47.580002,46.610001,47.139999,35.893764,4963800
2009-02-19,46.580002,48.040001,46.580002,47.070000,35.840466,5554600
2009-02-20,46.840000,47.930000,46.439999,47.250000,35.977516,8729300
2009-02-23,47.560001,47.590000,45.360001,45.410000,34.576492,6776500
2009-02-24,45.730000,47.619999,45.349998,47.400002,36.091728,8260400
2009-02-25,47.049999,47.450001,46.029999,46.610001,35.490208,8566600
2009-02-26,47.209999,47.470001,46.290001,46.330002,35.276993,6426200
2009-02-27,45.650002,46.369999,45.169998,45.459999,34.614563,6911300
2009-03-02,44.619999,45.180000,42.750000,42.840000,32.619617,8116600
2009-03-03,43.169998,43.980000,42.700001,43.119999,32.832813,9081400
2009-03-04,43.880001,45.430000,43.599998,44.820000,34.127243,9040400
2009-03-05,43.529999,44.029999,42.040001,42.509998,32.368336,8217600
2009-03-06,42.840000,43.279999,40.869999,41.830002,31.850569,9174100
2009-03-09,41.310001,42.450001,41.200001,42.070000,32.033318,7150100
2009-03-10,42.099998,45.549999,41.799999,45.490002,34.637409,10699800
2009-03-11,44.869999,47.169998,44.869999,46.799999,35.634876,8235400
2009-03-12,47.049999,48.020000,46.119999,48.000000,36.548588,6201500
2009-03-13,48.320000,48.500000,47.310001,48.000000,36.548588,5058300
2009-03-16,48.480000,48.599998,47.349998,47.470001,36.145023,5167300
2009-03-17,47.419998,48.779999,47.419998,48.759998,37.127266,4977600
2009-03-18,48.270000,49.750000,47.689999,49.200001,37.462303,6244100
2009-03-19,49.070000,49.189999,47.130001,47.470001,36.145023,6993700
2009-03-20,47.360001,47.580002,45.599998,45.930000,34.972439,8475400
2009-03-23,46.799999,49.410000,46.570000,49.320000,37.553673,7438500
2009-03-24,48.450001,49.459999,48.060001,48.299999,36.777027,4964700
2009-03-25,48.849998,50.759998,47.750000,49.020000,37.325237,7846700
2009-03-26,49.349998,51.130001,49.029999,51.029999,38.855724,7299000
2009-03-27,50.299999,51.029999,49.930000,50.330002,38.322720,4684300
2009-03-30,49.720001,49.939999,48.080002,48.650002,37.043530,4797300
2009-03-31,49.110001,50.549999,48.770000,49.720001,37.858246,7183100
2009-04-01,48.950001,50.869999,48.720001,50.650002,38.566380,5773100
2009-04-02,51.590000,52.900002,51.410000,52.130001,39.693291,6961000
2009-04-03,52.230000,52.490002,51.250000,52.110001,39.678066,4931100
2009-04-06,52.000000,52.200001,51.220001,52.080002,39.655216,3885300
2009-04-07,51.509998,51.610001,50.669998,50.799999,38.680584,4060600
2009-04-08,50.930000,51.770000,50.599998,51.380001,39.122215,4089300
2009-04-09,52.610001,53.700001,52.610001,53.130001,40.454712,5753900
2009-04-13,52.779999,53.750000,52.049999,53.349998,40.622238,4586200
2009-04-14,52.930000,53.560001,52.500000,52.939999,40.310051,4634300
2009-04-15,52.779999,54.040001,52.349998,53.730000,40.911572,4527800
2009-04-16,53.849998,55.000000,53.200001,54.759998,41.695831,5735600
2009-04-17,55.029999,55.029999,53.639999,53.810001,40.972500,6641000
2009-04-20,53.389999,53.500000,51.630001,51.970001,39.571465,4697100
2009-04-21,52.259998,53.450001,52.000000,53.290001,40.576546,5059100
2009-04-22,52.619999,54.349998,52.250000,53.060001,40.401428,5893700
2009-04-23,53.240002,54.330002,52.209999,54.209999,41.277054,6210900
2009-04-24,54.259998,57.020000,53.740002,57.000000,43.401451,11541000
2009-04-27,56.450001,58.130001,56.380001,57.349998,43.667965,7436400
2009-04-28,56.799999,57.669998,56.299999,56.549999,43.058804,4552700
2009-04-29,57.000000,57.939999,56.779999,57.520000,43.797386,4622100
2009-04-30,58.180000,58.980000,57.000000,57.599998,43.858299,5355800
2009-05-01,57.560001,57.970001,56.980000,57.880001,44.071510,4083200
2009-05-04,57.889999,58.759998,57.610001,58.480000,44.528366,4520100
2009-05-05,58.419998,58.759998,57.779999,58.430000,44.490288,4302400
2009-05-06,58.740002,59.360001,57.830002,59.139999,45.030907,5067100
2009-05-07,59.009998,59.560001,57.970001,58.770000,44.749172,5627600
2009-05-08,59.209999,60.230000,59.200001,60.090000,45.754269,5408200
2009-05-11,59.410000,59.580002,58.700001,59.110001,45.008072,3896100
2009-05-12,59.419998,59.799999,58.349998,59.529999,45.327862,4082800
2009-05-13,58.389999,58.689999,56.599998,56.939999,43.355762,5679600
2009-05-14,57.169998,58.310001,57.029999,57.939999,44.117195,4640800
2009-05-15,57.759998,58.750000,57.509998,57.919998,44.101967,4747300
2009-05-18,58.299999,59.320000,58.099998,59.230000,45.099430,4224800
2009-05-19,59.070000,59.500000,58.250000,59.000000,44.924309,4100400
2009-05-20,59.099998,59.680000,58.130001,58.200001,44.701565,3736900
2009-05-21,57.450001,57.700001,56.020000,56.549999,43.434261,4721600
2009-05-22,56.820000,56.990002,55.990002,56.070000,43.065578,3773900
2009-05-26,55.950001,58.080002,55.340000,57.910000,44.478832,4140000
2009-05-27,57.910000,58.130001,55.950001,56.040001,43.042530,4904100
2009-05-28,56.240002,56.880001,55.230000,56.549999,43.434261,3933300
2009-05-29,56.689999,57.169998,55.950001,57.099998,43.856686,3782600
2009-06-01,57.900002,59.869999,57.900002,59.290001,45.538754,6007300
2009-06-02,59.240002,60.310001,59.049999,59.959999,46.053364,4231000
2009-06-03,59.560001,59.959999,58.740002,59.500000,45.700054,3927800
2009-06-04,59.590000,59.959999,59.119999,59.849998,45.968891,3282200
2009-06-05,60.599998,61.290001,60.040001,60.939999,46.806068,6642100
2009-06-08,60.970001,61.049999,59.070000,60.689999,46.614056,5144400
2009-06-09,60.599998,60.599998,59.750000,60.340000,46.345226,4387400
2009-06-10,60.619999,61.220001,59.490002,60.459999,46.437408,4433100
2009-06-11,60.570000,61.459999,60.500000,60.580002,46.529572,3627300
2009-06-12,60.369999,61.000000,59.910000,61.000000,46.852150,3229000
2009-06-15,60.400002,60.400002,58.709999,59.310001,45.554119,4231600
2009-06-16,59.410000,59.570000,58.250000,58.410000,44.862854,3791500
2009-06-17,58.590000,59.439999,58.590000,59.040001,45.346745,3826100
2009-06-18,58.889999,59.950001,58.840000,59.310001,45.554119,3194500
2009-06-19,59.480000,60.189999,58.930000,59.369999,45.600208,5868100
2009-06-22,58.619999,59.169998,57.419998,57.470001,44.140877,5272900
2009-06-23,57.740002,57.740002,56.610001,57.060001,43.825977,4161200
2009-06-24,57.459999,58.549999,57.160000,57.480000,44.148556,4447700
2009-06-25,57.349998,59.060001,57.099998,58.900002,45.239208,3807900
2009-06-26,58.810001,59.470001,58.669998,59.259998,45.515724,2988600
2009-06-29,59.360001,60.070000,58.799999,59.959999,46.053364,3194300
2009-06-30,59.939999,60.310001,59.590000,60.099998,46.160900,6597200
2009-07-01,60.310001,61.290001,60.090000,60.740002,46.652454,3839900
2009-07-02,59.900002,60.740002,59.680000,60.250000,46.276108,5582800
2009-07-06,59.869999,60.779999,59.630001,60.669998,46.598682,5791600
2009-07-07,61.090000,61.299999,58.689999,58.759998,45.131683,7289400
2009-07-08,58.869999,59.250000,57.810001,59.020000,45.331387,6101500
2009-07-09,59.279999,59.470001,58.750000,59.090000,45.385143,3164200
2009-07-10,58.680000,59.919998,58.680000,59.790001,45.922783,3911400
2009-07-13,59.830002,60.529999,59.299999,60.490002,46.460453,4041600
2009-07-14,60.470001,61.000000,60.000000,60.630001,46.567974,3538200
2009-07-15,61.200001,62.150002,60.939999,62.000000,47.620228,5023100
2009-07-16,61.910000,63.540001,61.820000,63.400002,48.695522,4129000
2009-07-17,63.139999,63.480000,62.160000,62.919998,48.326851,4580700
2009-07-20,63.619999,63.950001,63.080002,63.840000,49.033466,3824900
2009-07-21,64.440002,64.739998,63.360001,64.199997,49.309971,5030000
2009-07-22,64.260002,64.889999,64.050003,64.669998,49.670979,4161900
2009-07-23,66.580002,69.720001,66.349998,69.430000,53.326962,10778600
2009-07-24,69.400002,69.900002,68.360001,69.419998,53.319283,6128100
2009-07-27,69.389999,70.300003,69.300003,69.910004,53.695648,4158100
2009-07-28,69.650002,70.190002,69.260002,69.879997,53.672596,4394600
2009-07-29,69.330002,69.669998,68.379997,68.720001,52.781651,4666400
2009-07-30,69.730003,70.639999,69.180000,69.900002,53.687962,4271800
2009-07-31,70.190002,71.389999,70.190002,70.519997,54.164162,4484100
2009-08-03,71.800003,72.500000,71.250000,72.139999,55.408421,5571300
2009-08-04,71.709999,72.489998,71.500000,72.029999,55.323948,4795000
2009-08-05,72.349998,72.750000,71.230003,71.830002,55.170341,4526400
2009-08-06,71.970001,72.589996,71.779999,72.400002,55.608139,4297300
2009-08-07,72.680000,73.500000,72.320000,72.900002,55.992157,4455200
2009-08-10,72.589996,72.589996,70.320000,70.910004,54.463715,5923800
2009-08-11,70.839996,71.529999,70.330002,71.339996,54.793976,4802100
2009-08-12,71.379997,72.669998,70.940002,72.330002,55.554390,4806800
2009-08-13,72.279999,72.919998,72.029999,72.599998,55.761730,4348700
2009-08-14,72.349998,72.489998,70.639999,71.320000,54.778622,3597500
2009-08-17,70.489998,70.980003,69.529999,70.080002,53.826202,4417300
2009-08-18,70.389999,70.589996,69.900002,70.349998,54.033607,3417700
2009-08-19,69.349998,71.040001,69.260002,70.790001,54.768585,3907500
2009-08-20,70.779999,71.360001,70.500000,71.230003,55.109009,2542800
2009-08-21,72.000000,72.910004,71.260002,72.639999,56.199905,4324700
2009-08-24,72.739998,73.000000,72.010002,72.559998,56.138000,2504500
2009-08-25,72.620003,73.209999,72.239998,72.680000,56.230824,3442000
2009-08-26,72.690002,72.739998,71.269997,71.419998,55.255989,4703500
2009-08-27,71.480003,71.839996,70.459999,71.629997,55.418476,4076400
2009-08-28,71.980003,72.150002,70.900002,71.919998,55.642841,3493400
2009-08-31,71.449997,72.099998,71.199997,72.099998,55.782104,3349200
2009-09-01,71.809998,72.790001,69.930000,70.120003,54.250233,5864000
2009-09-02,70.480003,71.180000,69.889999,70.580002,54.606117,3259000
2009-09-03,70.739998,71.110001,70.139999,71.019997,54.946529,3194700
2009-09-04,70.980003,71.540001,70.419998,71.349998,55.201851,2251700
2009-09-08,71.699997,72.300003,71.410004,71.690002,55.464905,3368600
2009-09-09,71.610001,73.500000,71.610001,73.180000,56.617687,4771200
2009-09-10,73.050003,74.389999,72.510002,74.389999,57.553818,4135200
2009-09-11,74.410004,74.489998,73.720001,74.000000,57.252071,3331400
2009-09-14,73.720001,74.639999,73.419998,74.559998,57.685364,3466400
2009-09-15,74.629997,74.879997,74.000000,74.680000,57.778172,3566900
2009-09-16,74.760002,75.489998,74.500000,75.379997,58.319767,2722500
2009-09-17,75.339996,75.449997,74.500000,74.889999,57.940662,3371500
2009-09-18,75.120003,75.250000,74.500000,74.620003,57.731789,4387900
2009-09-21,73.910004,74.680000,73.910004,74.540001,57.669868,2560400
2009-09-22,74.820000,75.150002,74.089996,74.970001,58.002563,2209900
2009-09-23,75.120003,76.000000,74.300003,74.419998,57.577015,3344400
2009-09-24,74.650002,75.239998,73.629997,74.099998,57.329464,3109500
2009-09-25,74.040001,74.389999,73.370003,73.800003,57.097363,3470700
2009-09-28,73.930000,75.410004,73.930000,75.010002,58.033520,2390400
2009-09-29,74.779999,75.250000,73.860001,73.940002,57.205673,3200500
2009-09-30,74.059998,74.989998,72.769997,73.800003,57.097363,4561800
2009-10-01,73.559998,73.870003,72.400002,72.550003,56.130276,4362700
2009-10-02,71.809998,72.349998,71.620003,71.930000,55.650578,3242900
2009-10-05,71.940002,73.400002,71.900002,73.019997,56.493877,2636000
2009-10-06,73.459999,74.750000,73.320000,73.930000,57.197933,2730700
2009-10-07,73.540001,73.849998,72.730003,73.139999,56.586739,3167600
2009-10-08,73.379997,74.949997,73.379997,74.529999,57.662140,3298900
2009-10-09,74.459999,74.730003,73.989998,74.730003,57.816883,2803800
2009-10-12,74.849998,75.559998,74.470001,74.879997,57.932922,2405400
2009-10-13,74.800003,75.209999,74.199997,74.650002,57.754993,2460100
2009-10-14,75.349998,76.930000,75.070000,76.570000,59.240433,4121900
2009-10-15,76.199997,77.230003,76.199997,76.769997,59.395176,3693700
2009-10-16,76.019997,77.000000,75.449997,76.019997,58.814919,3332000
2009-10-19,76.269997,77.080002,75.820000,76.320000,59.047043,3066700
